253,353,365,456
31,50,313,348
59,102,218,496
223,271,291,479
153,279,284,377
181,194,331,355
54,59,173,292
9,140,243,338
17,105,225,496
50,84,178,205
58,230,370,440
22,27,164,251
19,74,165,263
130,163,293,331
66,342,358,428
77,105,416,481
20,173,390,437
194,282,304,450
20,47,338,378
82,112,176,371
17,128,399,434
23,77,225,400
144,155,235,347
81,165,245,363
12,52,371,487
41,365,462,491
81,188,302,400
177,179,295,445
20,110,207,446
80,119,125,216
216,248,290,471
280,312,434,440
155,321,417,462
248,300,396,488
7,21,325,340
23,26,332,465
87,179,206,258
71,375,469,498
168,220,323,448
220,360,394,414
146,165,371,411
22,137,370,469
16,203,386,476
117,407,422,428
106,142,292,371
35,355,393,482
208,266,318,376
13,41,89,370
45,65,341,465
16,200,236,301
67,199,277,345
306,418,446,485
142,245,416,482
211,237,288,375
36,126,362,418
140,188,278,424
49,289,305,442
88,199,286,337
249,283,301,346
84,87,208,285
102,164,379,491
96,140,202,224
92,138,417,435
53,188,239,442
227,327,355,462
136,159,197,398
24,182,468,474
28,194,353,407
139,333,386,418
117,166,373,468
28,158,214,336
184,231,254,324
134,246,301,360
72,162,336,394
40,110,333,378
37,39,142,190
7,178,344,346
139,237,388,391
20,176,467,486
127,291,419,440
104,121,284,407
76,237,453,498
27,93,147,148
0,7,94,315
5,158,240,459
136,149,218,390
10,39,69,434
1,26,89,325
70,167,394,473
293,294,370,397
52,75,384,390
180,226,319,320
78,250,374,440
113,210,392,458
100,120,124,206
170,262,384,499
54,75,169,483
15,109,182,199
25,349,455,460
96,260,426,495
10,40,237,392
111,218,263,286
51,131,222,461
81,163,383,429
227,248,335,393
9,47,123,481
36,114,151,208
55,217,427,471
106,174,245,308
23,337,381,423
17,37,176,300
183,246,252,319
84,103,281,338
192,244,457,499
28,84,87,476
39,41,142,480
84,209,231,420
76,181,313,442
147,184,201,412
25,251,272,361
257,288,329,476
133,142,284,355
1,160,287,417
359,397,435,494
94,104,245,415
24,110,429,454
220,250,252,337
76,109,295,309
38,317,369,481
211,271,279,487
131,143,234,278
39,124,186,459
139,299,339,480
84,101,221,385
131,203,259,439
157,281,478,489
8,129,164,238
83,213,215,217
181,315,368,430
53,81,346,460
28,105,224,447
104,137,157,270
26,72,95,356
22,185,207,281
205,256,347,461
183,222,320,377
75,139,159,168
202,338,367,492
9,61,171,354
72,271,417,496
31,207,391,470
67,77,215,244
99,172,188,263
45,184,254,270
70,264,421,468
139,197,271,386
87,157,396,410
184,207,325,448
70,130,155,252
168,242,251,282
45,59,133,218
53,96,207,246
117,130,222,423
252,387,468,490
37,198,369,484
129,174,221,477
97,239,296,300
164,239,273,343
116,257,373,413
153,290,316,450
366,434,462,479
76,145,213,456
219,406,420,494
28,242,291,426
133,145,204,301
137,254,381,410
54,192,205,423
89,169,390,433
78,102,464,499
63,171,204,215
74,81,191,302
22,172,199,338
164,230,314,339
137,229,289,297
200,307,379,446
37,123,229,250
105,272,294,474
181,240,400,445
117,192,292,371
242,341,428,469
89,232,254,291
8,63,72,494
254,265,393,399
256,302,418,492
122,168,360,466
100,160,404,499
116,126,211,246
29,86,92,251
37,210,268,337
121,133,282,405
1,158,242,274
74,208,344,444
52,62,81,422
34,35,132,240
179,297,355,428
22,239,278,356
131,145,271,423
37,79,113,426
14,254,371,430
154,329,407,450
78,83,218,389
138,166,203,313
191,284,349,453
7,113,297,342
179,242,270,451
250,293,305,465
1,139,175,188
183,229,255,465
62,177,306,349
139,263,323,407
97,154,315,405
92,119,174,362
25,66,120,486
5,34,68,375
194,268,281,457
90,330,331,358
203,306,421,457
132,203,232,366
93,192,391,485
44,78,269,387
348,396,431,465
61,364,378,385
200,259,394,401
64,130,258,457
101,237,286,449
46,147,342,449
133,172,240,245
149,181,203,272
25,299,445,473
148,251,351,368
67,272,319,327
26,156,295,382
22,89,123,382
61,396,456,482
26,159,361,446
36,377,389,442
19,205,261,347
317,328,338,395
89,212,383,484
66,110,231,447
149,195,320,353
94,293,365,419
233,275,312,375
65,241,285,441
45,205,341,419
175,226,328,368
117,187,358,408
33,44,76,191
381,403,404,444
123,354,447,479
103,391,450,475
70,116,198,417
101,141,303,426
41,108,115,149
205,367,376,468
36,85,107,400
79,208,291,337
111,199,273,332
50,69,175,424
24,172,269,339
167,358,456,482
155,195,358,488
157,311,475,490
123,308,438,489
6,21,292,466
53,54,165,293
0,130,349,482
105,136,182,406
35,49,166,416
130,132,268,303
44,45,80,386
118,157,452,480
82,155,285,499
178,194,233,498
8,104,199,205
7,90,121,363
95,318,341,421
27,64,392,454
217,230,342,453
55,202,353,387
25,66,89,149
131,302,392,487
222,256,369,449
183,281,287,415
30,183,352,400
62,174,337,480
18,307,374,403
53,230,393,467
10,147,158,392
8,145,336,362
116,122,433,471
139,366,386,423
26,98,181,374
146,274,362,399
53,193,237,362
6,84,222,236
186,302,345,434
63,190,320,355
85,189,415,460
294,341,375,431
61,194,286,288
266,291,380,477
266,335,405,411
34,228,260,486
16,145,225,260
22,231,401,471
76,264,275,379
160,212,316,435
88,192,224,239
32,267,318,332
5,16,174,275
96,237,239,422
0,199,218,237
101,312,371,471
126,147,334,449
48,55,312,410
127,174,450,455
81,169,267,432
3,20,268,310
114,318,371,493
139,271,295,447
14,42,86,376
196,318,354,425
5,153,155,406
160,177,326,367
50,71,339,390
92,175,258,471
10,247,300,419
64,251,323,490
164,349,415,426
47,127,145,296
47,163,260,370
141,231,352,417
85,127,157,380
110,278,427,443
16,153,184,445
72,93,173,174
212,306,309,407
71,76,221,355
44,73,158,387
61,82,267,381
53,307,343,442
3,76,208,366
200,289,290,496
101,137,211,417
14,84,218,231
164,296,464,499
16,88,156,470
114,390,400,480
108,181,198,283
167,176,234,358
5,238,469,471
7,41,306,313
266,307,370,475
64,124,200,406
81,110,141,313
199,252,308,449
260,323,432,433
16,20,262,288
38,52,97,496
131,142,217,432
154,200,416,489
255,308,351,476
46,90,287,313
5,409,446,463
132,429,433,474
10,62,454,462
26,40,55,348
142,325,348,474
113,201,266,476
140,156,170,228
247,261,348,349
67,184,245,362
72,91,104,123
195,224,314,452
0,441,458,480
35,159,414,449
50,227,349,407
15,137,203,216
303,341,345,486
99,140,319,351
127,175,451,484
23,39,194,461
66,270,320,409
0,365,460,478
73,106,124,166
102,195,365,435
218,393,394,442
53,72,179,416
14,122,253,467
61,270,311,483
188,303,383,446
20,100,212,454
53,154,198,330
39,264,300,454
108,217,322,391
41,88,101,416
34,55,314,445
278,364,392,410
175,237,344,398
