0,14,16,17
2,4,7,30
6,22,23,26
8,13,28,30
19,24,29,34
6,23,24,35
1,15,17,24
4,15,25,29
4,16,23,33
13,16,18,31
2,12,17,31
16,25,26,39
10,24,26,34
17,20,27,35
17,23,34,39
17,21,27,28
11,12,20,21
13,15,34,39
3,11,18,21
9,10,14,23
24,25,32,33
16,22,34,36
13,17,28,33
0,12,26,35
3,5,13,23
9,24,30,37
6,8,20,29
2,7,21,22
0,4,21,38
16,17,31,36
1,27,31,32
8,11,23,30
0,10,37,38
0,12,23,25
11,22,37,38
10,23,25,33
13,23,25,39
5,11,15,31
2,24,33,37
6,17,25,35
19,22,28,30
16,22,23,34
8,31,35,37
1,19,32,36
22,24,35,38
2,17,22,27
3,12,22,26
11,16,19,37
5,16,30,33
5,7,23,30
2,5,9,23
2,6,8,9
10,18,32,33
4,23,25,30
7,23,28,35
9,12,16,25
7,18,21,23
2,21,27,36
12,13,33,34
16,18,30,31
6,11,30,34
19,35,36,39
13,18,26,31
11,26,33,36
4,8,22,31
5,12,37,39
3,15,16,17
0,10,28,35
5,8,10,37
1,5,17,22
14,18,31,37
5,24,27,34
2,12,19,30
4,9,23,37
10,12,19,27
6,25,26,33
10,15,17,27
2,18,23,34
1,3,23,28
4,5,28,37
11,13,19,27
2,4,17,30
4,12,20,37
10,16,23,39
4,6,10,31
23,27,37,39
20,25,27,36
9,12,20,29
5,6,8,10
18,25,28,39
13,32,34,39
2,19,29,31
11,15,17,21
3,27,32,38
0,9,15,31
4,14,30,34
5,9,16,20
5,19,23,28
7,9,19,25
2,3,20,32
2,15,19,25
5,8,18,22
8,10,20,38
0,13,15,30
0,9,33,39
9,11,15,26
9,12,16,23
3,22,28,38
1,3,11,26
7,26,35,39
2,5,17,19
20,22,30,35
17,27,29,37
1,25,26,35
0,5,16,35
7,23,31,36
19,26,29,30
6,7,8,31
7,13,32,35
1,14,17,19
1,17,30,38
0,16,22,30
1,13,14,22
1,6,30,39
21,28,35,36
12,14,26,37
15,16,22,38
3,23,29,35
9,14,20,24
12,30,35,37
10,18,25,32
1,2,4,24
4,5,13,28
0,8,22,27
12,16,25,26
19,24,32,33
6,13,26,38
7,27,35,36
0,3,12,17
10,12,18,35
13,16,33,35
24,30,33,37
4,5,20,25
6,31,35,37
3,5,18,35
8,17,27,39
20,23,33,38
10,18,25,26
3,6,28,35
12,15,25,29
1,12,13,39
7,16,35,38
11,14,20,22
21,27,31,34
5,27,33,38
2,5,8,27
0,21,33,34
13,21,23,27
12,13,23,28
0,6,17,22
3,14,26,28
2,4,17,22
1,25,29,38
2,13,35,39
0,12,14,30
3,6,15,26
11,18,19,31
12,18,27,34
0,1,2,38
4,16,18,37
11,17,36,37
2,20,26,37
0,9,18,20
14,27,31,32
10,14,35,36
4,15,18,29
13,15,27,39
5,7,26,36
4,7,19,28
15,18,27,32
3,17,21,35
7,8,11,14
0,26,31,37
7,10,13,27
14,17,30,36
0,18,30,38
15,16,24,28
2,6,14,39
0,1,16,34
1,20,35,37
8,11,14,17
1,4,21,38
5,27,31,36
10,11,32,39
15,25,26,28
6,17,30,37
5,12,17,34
3,5,20,36
14,15,28,32
23,26,30,35
5,29,31,36
8,27,36,39
10,12,24,36
1,13,19,38
8,10,15,34
28,33,34,38
0,5,27,28
28,29,32,36
0,12,24,35
4,6,30,37
12,17,22,26
23,25,32,33
10,16,18,35
5,23,31,38
7,9,32,37
6,11,23,26
13,19,25,29
5,12,24,38
2,19,33,38
4,31,36,38
2,12,13,15
2,13,30,31
1,2,8,20
9,12,20,30
3,8,24,25
10,11,27,29
13,15,23,31
12,15,16,19
2,9,26,37
3,5,6,24
9,20,30,32
1,25,29,36
12,13,22,39
0,31,35,39
11,21,25,27
4,9,15,19
3,5,24,34
9,11,15,22
4,5,26,27
7,11,13,20
11,21,26,30
15,19,29,34
13,20,36,37
7,10,21,38
2,10,31,35
4,9,16,29
15,18,25,37
3,24,29,35
9,11,25,38
9,13,15,16
3,12,14,38
10,25,26,36
0,6,11,22
20,24,27,37
1,20,31,39
5,24,27,36
5,11,23,34
6,11,22,28
6,14,27,35
0,5,18,32
3,4,21,28
15,22,30,31
12,15,24,38
5,18,36,38
1,2,11,12
2,5,18,35
0,1,14,35
4,15,31,34
15,19,22,31
11,13,28,37
6,10,18,35
16,25,28,32
19,20,29,35
0,1,7,33
1,2,18,24
7,8,14,15
10,12,28,39
0,10,24,25
12,17,23,28
2,11,30,34
1,17,18,34
17,33,37,38
7,23,35,37
3,6,14,17
0,1,24,25
6,13,17,38
2,3,17,39
3,16,27,36
1,2,11,14
6,10,12,19
1,24,29,31
13,23,25,32
21,25,28,30
4,16,19,38
5,11,13,33
18,20,30,33
3,14,29,38
6,22,25,30
2,5,8,25
11,14,24,27
16,20,23,28
17,26,36,38
12,27,32,38
0,12,14,25
19,23,34,37
7,8,20,38
15,22,30,36
19,22,31,34
12,29,31,36
4,20,30,34
0,3,6,39
3,25,29,32
4,20,31,35
5,15,21,34
15,26,32,35
11,26,32,35
0,7,23,35
4,6,9,14
1,2,5,35
17,22,23,35
0,28,30,32
5,29,35,39
6,7,12,32
4,9,10,23
0,3,27,39
8,21,30,31
1,13,21,31
14,19,26,32
3,6,13,38
3,12,15,25
1,26,31,33
3,16,23,36
5,13,17,22
9,22,27,38
1,15,16,19
17,18,20,30
10,22,30,38
4,10,21,36
4,7,18,29
17,20,29,34
10,20,22,36
17,23,28,37
8,9,14,34
16,25,37,38
10,15,21,39
7,8,23,26
5,8,18,25
3,18,20,37
19,21,31,35
12,22,31,36
2,13,20,21
5,15,18,28
2,10,13,28
0,6,14,33
1,29,31,38
2,14,17,33
11,31,32,35
8,13,18,26
17,19,24,37
1,33,36,39
2,19,29,37
2,13,18,33
3,10,13,31
