d2,d1,value,time_div
1,15,0.1,0.3464866416507789
2,15,0.30000000000000004,0.5101728491246197
3,15,0.7,0.5128109455108643
4,15,1.0,0.5915564016354352
5,15,0.6000000000000001,0.3490881420821248
6,15,0.5,0.4501191178830719
7,15,0.3,0.5133969783782959
8,15,0.7000000000000001,0.5346673593517676
9,15,0.9,0.5975286967815598
10,15,0.0,0.507499207835779
11,15,0.6,0.5642070770263672
12,15,0.4,0.5448413511300305
13,15,0.2,0.6489738262122748
14,15,0.6000000000000001,0.5870856455229627
0,16,0.5,0.5176239013671875
1,16,0.2,0.6075204782055412
2,16,0.30000000000000004,0.4477843027843565
3,16,0.4,0.5639573843292615
4,16,0.5,0.5466201305389404
5,16,0.6000000000000001,0.6487718967382691
6,16,0.4,0.6073415619513448
7,16,0.9,0.5896423183625961
8,16,0.6,0.43347930908203125
9,16,0.0,0.6046074921909436
10,16,0.7000000000000001,0.5071521978082064
11,16,0.7000000000000001,0.46533570409298086
12,16,0.3,2.337460994720459
13,16,0.8,0.522932388844808
14,16,0.7000000000000001,0.450037442872232
15,16,0.1,0.511661488726156
0,17,0.8,0.6331868171691895
1,17,0.2,0.3817828204121134
2,17,0.6000000000000001,0.5836364495214375
3,17,0.4,0.8074925199397928
4,17,0.4,0.6658990383148193
5,17,0.1,0.4308988456072088
6,17,0.9,0.44908455245611295
7,17,0.6000000000000001,0.7385094360227178
8,17,0.7,0.6459798812866211
9,17,0.5,0.600597906180544
10,17,0.2,0.5491348232787691
11,17,0.1,0.6527787632906539
12,17,0.6,0.540611982345581
13,17,0.5,0.47210197520870056
14,17,0.5,0.4932108475952719
15,17,1.0,0.2894604473013426
16,17,0.6,0.4833531379699707
0,18,0.2,0.6441685101933632
1,18,0.8,0.67173396295702
2,18,0.2,0.5340320507258539
3,18,0.6,0.5122761726379395
4,18,0.1,0.5050958182708937
5,18,0.0,0.43506750296744634
6,18,0.5,0.5916256761456983
7,18,0.5,0.48237180709838867
8,18,0.9,0.6162300144170394
9,18,0.2,0.546624940178539
10,18,0.2,0.47193636147493345
11,18,0.7,0.5396730899810791
12,18,0.7000000000000001,0.5578228556690678
13,18,0.8,0.6175476824307888
14,18,0.2,0.5304217631243092
15,18,0.7,0.45717501640319824
16,18,0.9,0.6052960739663245
17,18,0.0,0.5802396022196903
0,19,0.0,0.5954611438420452
1,19,0.5,1.693730115890503
2,19,0.1,0.5697816120893887
3,19,0.5,0.6256417859046096
4,19,0.7000000000000001,0.5763127436470145
5,19,0.7,1.5797669887542725
6,19,1.0,0.3809050829173525
7,19,0.5,0.449589448621904
8,19,0.2,0.3907510536891845
9,19,0.5,0.7741539478302002
10,19,0.7000000000000001,0.3901748308784545
11,19,0.1,0.7406235573914116
12,19,0.0,0.6285713335126505
13,19,0.5,0.6152560710906982
14,19,0.6000000000000001,0.42594449792078104
15,19,0.9,0.6274711607214222
16,19,1.0,0.695637201475728
17,19,0.6,0.818565845489502
18,19,1.0,0.6242410464937826
0,20,0.4,0.5489245653731073
1,20,0.0,0.5872766232130253
2,20,0.8,0.9212241172790527
3,20,0.5,0.6230235924728862
4,20,0.0,0.7043851512108182
5,20,0.5,0.5643961803228007
6,20,0.5,0.5145039558410645
7,20,0.0,0.5525199214991693
8,20,0.5,0.4107965746898318
9,20,0.0,0.721789603440778
10,20,0.6,0.6113491058349609
11,20,1.0,0.5897946833521298
12,20,0.1,0.6629140124233499
13,20,0.4,0.5734992940937491
14,20,0.4,1.0235278606414795
15,20,0.9,0.6990154582510337
16,20,1.0,0.42862974952550503
17,20,0.6000000000000001,0.5179808556316935
18,20,0.7,0.512563943862915
19,20,0.6000000000000001,0.5067940614938291
0,21,0.0,0.5614233198894485
1,21,0.8,0.6326135292080197
2,21,0.6,0.6144919395446777
3,21,0.7000000000000001,0.6017440681773568
4,21,1.0,0.5883955431373856
5,21,0.0,0.5806809603962503
6,21,0.5,0.5224289894104004
7,21,0.1,0.531176728656253
8,21,1.0,0.47782713015771067
9,21,0.6000000000000001,0.7067600966923488
10,21,0.6,0.4621701240539551
11,21,0.9,0.7608064231299292
12,21,0.30000000000000004,0.4755522711810321
13,21,0.9,0.5171336754275616
14,21,0.7,0.48804402351379395
15,21,0.9,0.6065361420597986
16,21,0.2,0.7128257080246373
17,21,0.7000000000000001,0.5566779162328847
18,21,0.7,0.47235894203186035
19,21,0.7000000000000001,0.6421554780280321
20,21,0.30000000000000004,0.44812245316148924
0,22,0.4,0.6156360456369956
1,22,0.5,0.5123000144958496
2,22,0.9,0.6547844941751348
3,22,0.30000000000000004,0.5296891675711178
4,22,0.4,0.594000612009054
5,22,0.6,0.5102698802947998
6,22,1.0,0.5294685678853944
7,22,0.6000000000000001,0.5510600645548855
8,22,0.7000000000000001,0.6585421651679848
9,22,0.8,0.5160868167877197
10,22,1.0,0.666174159322362
11,22,0.1,0.5649304112964746
12,22,0.1,0.6083194226997557
13,22,0.7,0.5026299953460693
14,22,0.4,0.5652349808166072
15,22,1.0,0.49732924029273995
16,22,0.30000000000000004,0.5168294321212012
17,22,0.5,0.5375607013702393
18,22,0.0,0.8010382719633761
19,22,0.4,0.5650849141392921
20,22,0.9,0.522172436394051
21,22,0.5,0.793820858001709
0,23,0.0,0.6521481283216017
1,23,0.6000000000000001,0.5132279175465767
2,23,0.8,0.4802267748327773
3,23,0.5,0.5123100280761719
4,23,0.9,0.3192592770520133
5,23,0.4,0.5319235696564839
6,23,0.9,0.49461789514790583
7,23,0.5,0.5115830898284912
8,23,0.5,0.496242054874821
9,23,0.0,0.6374781195228811
10,23,0.30000000000000004,0.4863179176214274
11,23,0.7,0.6136469841003418
12,23,0.30000000000000004,0.7551163521279851
13,23,1.0,0.5458679283069473
14,23,0.4,0.43148881537045536
15,23,0.5,0.5123109817504883
16,23,1.0,0.6205702585592262
17,23,0.4,0.4418736914949424
18,23,0.5,0.7423557391811194
19,23,0.7,0.550163984298706
20,23,0.2,0.5991574687387572
21,23,0.0,0.5845510731800833
22,23,0.5,0.42518208143983327
0,24,0.7,0.7809491157531738
1,24,0.7000000000000001,0.6309754173281209
2,24,0.4,0.6934829996700952
3,24,1.0,0.5781248488048719
4,24,0.5,0.5117182731628418
5,24,0.1,0.37947829956216417
6,24,0.9,0.797114937364
7,24,0.30000000000000004,0.6460650218558252
8,24,0.7,0.5124249458312988
9,24,0.1,0.5936893913816473
10,24,0.7000000000000001,0.6756745139675423
11,24,0.0,0.4786882750343856
12,24,0.5,0.4559290409088135
13,24,0.5,0.4461586224906754
14,24,0.0,0.4897508840177938
15,24,0.30000000000000004,0.5240636520040403
16,24,0.7,0.6685428619384766
17,24,0.30000000000000004,0.3817497034383175
18,24,0.9,0.5697785959698646
19,24,0.1,0.5456708896138182
20,24,0.8,0.5588557720184326
21,24,0.8,0.4925093317952122
22,24,0.5,0.6135098204432006
23,24,0.6000000000000001,0.4557003813437362
0,25,0.8,0.4336819648742676
1,25,0.1,0.5196404804644048
2,25,0.8,0.5592722462800701
3,25,1.0,0.5276137096968971
4,25,0.4,0.6127972602844238
5,25,0.7000000000000001,0.5366033971027505
6,25,0.1,0.43339740495316614
7,25,0.30000000000000004,0.49431394375344484
8,25,0.6,0.5692911148071289
9,25,0.1,0.6613725171173714
10,25,0.1,0.5399200551013108
11,25,0.5,0.6518506933083479
12,25,0.5,0.4792819023132324
13,25,0.4,0.5236039223308874
14,25,0.4,0.6622661528022585
15,25,1.0,0.6312574600879508
16,25,0.8,0.411329984664917
17,25,0.4,0.5186842400852333
18,25,0.2,0.5510111176748783
19,25,0.6000000000000001,0.7655801520148771
20,25,0.5,0.5804328918457031
21,25,0.8,0.647609007271071
22,25,0.4,0.484796183625082
23,25,0.1,0.5336565295605041
24,25,0.7,0.6555440425872803
0,26,0.7000000000000001,0.6001027037536372
1,26,0.2,0.5230611805993064
2,26,0.0,0.5727858910255367
3,26,0.7,0.5115141868591309
4,26,0.5,0.3872260285731166
5,26,0.9,0.7753796951684208
6,26,0.9,0.4279770472933373
7,26,0.7,0.45967936515808105
8,26,0.2,0.4778119680429235
9,26,0.1,0.5711636523078693
10,26,0.5,0.46384342224148223
11,26,0.7,0.5639481544494629
12,26,0.30000000000000004,0.5635279276660097
13,26,0.4,0.5106016666695482
14,26,0.7000000000000001,0.7258905413806653
15,26,0.7,0.541522741317749
16,26,0.4,0.5374078810715733
17,26,0.5,0.5763679095988389
18,26,0.30000000000000004,0.45333882436515516
19,26,0.8,0.4824230670928955
20,26,0.6000000000000001,0.38014168093545686
21,26,1.0,0.6950018512723372
22,26,0.1,0.4433736948428342
23,26,0.5,1.1265997886657715
24,26,0.1,0.5736486202511311
25,26,0.4,0.7793201541787478
0,27,0.0,0.5698094465249409
1,27,0.5,1.105252981185913
2,27,0.1,0.6315887583958752
3,27,0.6000000000000001,0.4647047409207589
4,27,0.2,0.66638428133659
5,27,0.7,0.8399090766906738
6,27,0.9,0.6613327850768536
7,27,0.0,0.5827633094403387
8,27,0.30000000000000004,0.6983083399146738
9,27,0.7,0.805988073348999
10,27,0.30000000000000004,0.5997305052278112
11,27,0.2,0.6447018479224537
12,27,0.2,0.569565863734333
13,27,0.5,0.8494157791137695
14,27,0.5,0.6599409391285055
15,27,1.0,0.7849744400566516
16,27,0.4,0.46106196647788056
17,27,0.5,1.2096729278564453
18,27,0.5,0.4177573580074859
19,27,0.30000000000000004,0.5769791886809166
20,27,0.1,0.6334890549400519
21,27,0.8,0.9101848602294922
22,27,0.30000000000000004,0.7507278253194312
23,27,0.7000000000000001,0.5443997201776496
24,27,0.6000000000000001,0.6669093427660766
25,27,0.3,1.0302190780639648
26,27,0.8,0.5013270891494227
0,28,0.9,0.6396926304321878
1,28,0.8,0.6393758393284855
2,28,0.5,0.5177199840545654
3,28,1.0,0.567273838795877
4,28,0.2,0.7122760302347304
5,28,0.2,0.6633433541909153
6,28,0.5,0.5523650646209717
7,28,0.6000000000000001,0.7216035961381987
8,28,0.7000000000000001,0.6106101784605136
9,28,0.2,0.34098296615066964
10,28,0.5,0.5724358558654785
11,28,0.7000000000000001,0.46174071311771137
12,28,0.2,0.46114411577618186
13,28,0.1,0.5792273418594575
14,28,0.5,0.483428955078125
15,28,0.1,0.6182831458159126
16,28,1.0,0.6374365844857575
17,28,0.8,0.6337919381067312
18,28,0.7,0.44206809997558594
19,28,0.4,0.42156363971809624
20,28,0.30000000000000004,0.6594312422195415
21,28,0.2,0.5578174038218093
22,28,0.8,0.5094130039215088
23,28,0.5,0.5687593649820771
24,28,0.6000000000000001,0.5005049692877852
25,28,0.0,0.6725756125964217
26,28,0.5,0.5092220306396484
27,28,0.5,0.5811377421139706
0,29,0.9,0.536944342712345
1,29,0.0,0.5302197635485707
2,29,0.6,0.6173791885375977
3,29,0.6000000000000001,0.5083820455373952
4,29,0.7000000000000001,0.6072644945959719
5,29,0.7000000000000001,0.5757983935154886
6,29,0.5,0.5109250545501709
7,29,0.4,0.6014727139537922
8,29,0.5,0.6068193402293339
9,29,0.8,0.6008953188282126
10,29,0.6,0.5106208324432373
11,29,0.1,0.6446942221601991
12,29,0.7000000000000001,0.4890150365635516
13,29,1.0,0.7223385927135817
14,29,0.7,0.518218994140625
15,29,0.30000000000000004,0.5993103551512756
16,29,0.30000000000000004,0.47877512021028723
17,29,0.9,0.44538315700748843
18,29,0.6,0.5775821208953857
19,29,0.5,0.6588924022484874
20,29,0.5,0.6140673220244999
21,29,0.7000000000000001,0.5936467120880101
22,29,0.7,0.40754199028015137
23,29,0.2,0.7278928012829976
24,29,0.6000000000000001,0.4939331563063445
25,29,0.1,0.6508115422404023
26,29,0.7,0.5453588962554932
27,29,0.5,0.5108261207916265
28,29,0.8,0.6527528731154719
0,30,0.1,0.39049763602806814
1,30,0.7,0.7105259895324707
2,30,0.0,0.4933544672402891
3,30,0.30000000000000004,0.7015581930799668
4,30,0.9,0.5479570583401729
5,30,0.7,0.6210141181945801
6,30,0.30000000000000004,0.6139427582775994
7,30,0.5,0.47875052429641796
8,30,0.1,0.6122454448523189
9,30,0.7,0.7211148738861084
10,30,0.8,0.5961445467426518
11,30,0.5,0.7653208298419009
12,30,0.7000000000000001,0.39173817655145066
13,30,0.4,0.5802907943725586
14,30,1.0,0.5501045987306321
15,30,0.30000000000000004,0.7626331120703853
16,30,0.9,0.6595769235995498
17,30,0.4,0.6088111400604248
18,30,0.1,0.7497994712993665
19,30,0.9,0.6611796367311514
20,30,0.4,0.5117553618710944
21,30,0.8,1.0580329895019531
22,30,0.30000000000000004,0.7506070237533577
23,30,0.8,0.5197656031793891
24,30,0.9,0.6278507138426694
25,30,0.8,0.715001106262207
26,30,0.8,0.5753787999266495
27,30,0.9,0.6085239322693696
28,30,1.0,0.3001366856017235
29,30,0.7,0.8185560703277588
0,31,0.8,0.5214403195511634
1,31,1.0,0.6337465777498603
2,31,0.9,0.46932449090585115
3,31,0.7,0.6153960227966309
4,31,0.4,0.5814209373633799
5,31,0.4,0.6573252324426503
6,31,0.4,0.4383813046939088
7,31,0.8,0.5132830142974854
8,31,0.7000000000000001,0.31085801609383723
9,31,0.30000000000000004,0.6128924254137317
10,31,0.9,0.6146689477539109
11,31,0.5,0.5120630264282227
12,31,0.8,0.42269389310875694
13,31,1.0,0.6386249381650881
14,31,0.8,0.6306889501599099
15,31,0.6,0.5094830989837646
16,31,0.8,0.6528208192961378
17,31,0.7000000000000001,0.7768122291149199
18,31,1.0,0.5767996780827426
19,31,0.6,0.5133543014526367
20,31,0.2,0.7070740324991908
21,31,0.7000000000000001,0.5833050054777825
22,31,0.8,0.6755396478701066
23,31,0.9,0.512408971786499
24,31,0.2,0.5591132805495359
25,31,0.7000000000000001,0.5063240585644879
26,31,0.9,0.412088690777652
27,31,0.5,1.1430246829986572
28,31,0.1,0.6747886538268073
29,31,0.0,0.5776117747001054
30,31,0.6000000000000001,0.6281327089707298
0,32,0.8,0.8636059761047363
1,32,0.8,0.6137678735654007
2,32,0.8,0.5761589701857118
3,32,0.9,0.6742517723006346
4,32,0.8,0.7530632019042969
5,32,1.0,0.5072004631244468
6,32,0.30000000000000004,0.5151071796048481
7,32,1.0,0.5281396785544145
8,32,0.7,0.7890586853027344
9,32,0.30000000000000004,0.5092358537307751
10,32,1.0,0.5206147676560688
11,32,0.8,0.5210050451535646
12,32,0.8,1.3581833839416504
13,32,0.8,0.527957111061248
14,32,0.0,0.7965425606753752
15,32,0.1,0.5671349969835321
16,32,0.5,1.6660730838775635
17,32,0.4,0.6681321989665991
18,32,1.0,0.4569798865612247
19,32,0.7000000000000001,0.5437915700441056
20,32,0.8,0.695004940032959
21,32,1.0,0.5348138844407123
22,32,0.8,0.5864821224128088
23,32,0.8,0.5384148133085792
24,32,0.7,0.6918630599975586
25,32,0.0,0.615413620468101
26,32,0.8,0.40340520153656745
27,32,0.8,0.6392104591930349
28,32,0.6,0.7165710926055908
29,32,0.8,0.7237268520260024
30,32,0.1,0.5773468490380924
31,32,1.0,0.6243581542465237
0,33,0.6,0.738318920135498
1,33,0.6000000000000001,0.7208361025827692
2,33,0.6000000000000001,0.5887024029758088
3,33,0.9,0.7062477189224716
4,33,0.4,0.3939778804779053
5,33,0.6000000000000001,0.41192153843039253
6,33,0.2,0.4562833703471288
7,33,0.2,0.6950413065755873
8,33,0.7,0.5483689308166504
9,33,0.30000000000000004,0.6765512619812024
10,33,1.0,0.4611918110389499
11,33,1.0,0.6552320630966948
12,33,0.6,1.0023999214172363
13,33,0.9,0.3303234834003107
14,33,0.4,0.5921056590042874
15,33,0.9,0.4668230119413661
16,33,0.5,0.514664888381958
17,33,0.9,0.6744289186036445
18,33,0.8,0.411878629138276
19,33,0.5,0.5556553649319176
20,33,0.7,0.45574188232421875
21,33,0.7000000000000001,0.44583338412849016
22,33,1.0,0.6113207605692987
23,33,0.9,0.7176276034047833
24,33,0.7,0.6767239570617676
25,33,0.2,0.6327018703559768
26,33,0.30000000000000004,0.41954521645108755
27,33,0.4,0.5023190075234126
28,33,0.7,0.5881688594818115
29,33,0.1,0.6435290053255982
30,33,0.0,0.6184059453392204
31,33,0.4,0.5805686596746719
32,33,0.3,0.7329471111297607
0,34,0.7000000000000001,0.70057802105472
1,34,0.6000000000000001,0.5789393240422313
2,34,1.0,0.6644470432458189
3,34,0.5,0.9210860729217529
4,34,0.7000000000000001,0.6567854787044669
5,34,0.9,0.5666271794980785
6,34,0.4,0.8413393875278964
7,34,0.5,0.6162240505218506
8,34,0.5,0.5523403106290541
9,34,1.0,0.483830924123422
10,34,1.0,0.6164477612050805
11,34,0.7,0.7126400470733643
12,34,0.7000000000000001,0.590749018665291
13,34,0.0,0.5343350079869685
14,34,0.4,0.6743776419636207
15,34,0.5,0.46610403060913086
16,34,0.2,0.46175852471478246
17,34,0.30000000000000004,0.5428913835950933
18,34,0.6000000000000001,0.5882948476274641
19,34,0.8,0.5818889141082764
20,34,0.9,0.5016224151798956
21,34,1.0,0.6970763515294777
22,34,0.2,0.4458032112527964
23,34,0.3,0.8997077941894531
24,34,0.30000000000000004,0.5927115971951151
25,34,0.2,0.3894120867517877
26,34,0.8,0.5239766552485271
27,34,0.6,0.43775272369384766
28,34,0.7000000000000001,0.6040401840605988
29,34,0.9,0.6847364734885111
30,34,0.6000000000000001,0.45313053736003467
31,34,0.6,0.5180840492248535
32,34,0.9,0.7075935151639603
33,34,0.7000000000000001,0.5428145584013572
0,35,0.30000000000000004,0.5063507182750802
1,35,0.6,1.3984320163726807
2,35,0.0,0.6025509409110634
3,35,0.4,0.6136560282223767
4,35,0.9,0.3942388527179026
5,35,0.8,1.131927251815796
6,35,0.9,0.5395589946809674
7,35,0.4,0.6533873034973378
8,35,0.2,0.634486864608671
9,35,0.8,0.922091007232666
10,35,0.2,0.4060098163447246
11,35,0.1,0.5156709577826446
12,35,0.2,0.6015149509928679
13,35,0.7,1.0563328266143799
14,35,0.8,0.4043309752354096
15,35,1.0,0.4450154150641966
16,35,1.0,0.5877948751028863
17,35,0.2,0.88869309425354
18,35,0.9,0.500521277569283
19,35,0.7000000000000001,0.6480992099060908
20,35,0.8,0.5422155846879402
21,35,0.7,1.0365321636199951
22,35,0.4,0.5551891805265998
23,35,0.4,0.4628970631767943
24,35,1.0,0.6039592121223918
25,35,0.9,1.7875487804412842
26,35,0.1,0.589285072944125
27,35,0.7000000000000001,0.6185028602766663
28,35,1.0,0.6379273900541846
29,35,0.5,0.7541830539703369
30,35,0.6000000000000001,0.5605620889030464
31,35,0.9,0.5650228140016134
32,35,0.0,0.5814931028951587
33,35,0.7,1.0230708122253418
34,35,0.2,0.4647364314041926
0,36,0.5,0.7532905864021917
1,36,0.0,0.5009486507799858
2,36,0.8,0.5127630233764648
3,36,0.9,0.5330960960179709
4,36,0.5,0.5624732375310774
5,36,0.4,0.4563419436969739
6,36,0.6,0.6126687526702881
7,36,0.2,0.41398523713432633
8,36,0.1,0.6677428195462897
9,36,0.8,0.6154217794236932
10,36,0.7,0.5288739204406738
11,36,0.4,0.5671627204316457
12,36,0.2,0.6181765302291504
13,36,0.5,0.6325161501266859
14,36,0.3,0.5969951152801514
15,36,0.6000000000000001,0.5065112699551634
16,36,0.1,0.6455447800855576
17,36,0.30000000000000004,0.5597592620576063
18,36,0.5,0.5128669738769531
19,36,0.30000000000000004,0.6092110218561022
20,36,0.30000000000000004,0.5550860112039727
21,36,0.9,0.7155189459422224
22,36,0.5,0.5128509998321533
23,36,0.9,0.509034256189063
24,36,0.8,0.4490277291176013
25,36,0.1,0.5607577421704089
26,36,0.7,0.5102329254150391
27,36,0.1,0.7112636030438796
28,36,0.6000000000000001,0.6137945249778596
29,36,1.0,0.4797904930231772
30,36,0.5,0.51055908203125
31,36,0.1,0.5662451589801165
32,36,0.2,0.44311803877609524
33,36,1.0,0.5654220000145589
34,36,0.4,0.5752429962158203
35,36,0.9,0.6945418980561375
0,37,1.0,0.6400790786752601
1,37,1.0,0.6373092906358881
2,37,0.8,0.5537989139556885
3,37,0.0,0.44962970830010957
4,37,0.9,0.5562646375717972
5,37,0.8,0.7333860622198507
6,37,0.5,0.5083301067352295
7,37,0.7000000000000001,0.6671446209082598
8,37,0.0,0.6381922919911222
9,37,0.8,0.7950754134058041
10,37,0.8,0.5140581130981445
11,37,0.5,0.562638938671467
12,37,0.5,0.4609796588378907
13,37,0.7000000000000001,0.49079254932247574
14,37,0.7,0.5093822479248047
15,37,0.1,0.341329141313677
16,37,0.5,0.5362543610963794
17,37,0.8,0.5512505366645966
18,37,0.7,0.5888469219207764
19,37,1.0,0.5958158994541206
20,37,0.1,0.5926228096050425
21,37,1.0,0.6358263105349446
22,37,0.4,0.6356141567230225
23,37,0.1,0.5184696880590128
24,37,0.7000000000000001,0.28443638912517255
25,37,0.4,0.831095500377212
26,37,0.3,0.617426872253418
27,37,0.30000000000000004,0.620897140960014
28,37,0.5,0.5090978284986281
29,37,0.30000000000000004,0.4477004030296056
30,37,0.8,0.7257809638977051
31,37,0.4,0.5321892462038582
32,37,1.0,0.5132848111015786
33,37,0.4,0.612158534066509
34,37,0.5,0.40024900436401367
35,37,0.0,0.6102243839514885
36,37,0.5,0.5102924764906802
0,38,1.0,0.49198258583458854
1,38,0.5,0.4873809814453125
2,38,0.1,0.5863112950145998
3,38,0.9,0.7460461929916882
4,38,0.0,0.6496945417645634
5,38,0.5,0.4130549430847168
6,38,0.7000000000000001,0.611815648108309
7,38,0.2,0.5336127870852472
8,38,0.1,0.5540528948539458
9,38,0.8,0.5276410579681396
10,38,0.30000000000000004,0.7316694126070244
11,38,0.9,0.5561685156057523
12,38,1.0,0.6846685794732954
13,38,0.7,0.49300503730773926
14,38,0.5,0.46495702865387306
15,38,0.0,0.6105215446560042
16,38,0.2,0.6526871628948727
17,38,0.6,0.6380660533905029
18,38,0.2,0.6459420286050475
19,38,0.0,0.7327277613906082
20,38,0.4,0.7579950180056737
21,38,0.8,0.5111241340637207
22,38,0.1,0.48903680306826564
23,38,0.6000000000000001,0.44662068456677245
24,38,0.9,0.6590719839768523
25,38,0.2,0.5129899978637695
26,38,0.30000000000000004,0.6896589664687397
27,38,0.7000000000000001,0.5882960339191695
28,38,0.7000000000000001,0.6722629708932262
29,38,0.7,0.5129210948944092
30,38,0.5,0.45306643065877905
31,38,0.6000000000000001,0.5023254879097048
32,38,0.5,0.4857877402621298
33,38,0.7,0.4239180088043213
34,38,0.1,0.5399169349800571
35,38,0.6000000000000001,0.5200926314541047
36,38,0.7000000000000001,0.6437444565013525
37,38,0.4,0.496690034866333
0,39,0.5,0.46202410526418136
1,39,1.0,0.458272694027886
2,39,0.1,0.30672742234143163
3,39,0.4,0.6590337753295898
4,39,0.1,0.49278888083008704
5,39,0.2,0.39583899684248725
6,39,0.8,0.5410660531939978
7,39,0.7,0.4215269088745117
8,39,0.9,0.6607053131190488
9,39,0.0,0.7750647128280668
10,39,0.7000000000000001,0.5569713738127543
11,39,0.4,0.4547252655029297
12,39,0.6000000000000001,0.5578381791654238
13,39,0.1,0.5807427416983715
14,39,0.1,0.5157222628352636
15,39,0.4,0.510897159576416
16,39,0.2,0.561956245299042
17,39,0.7000000000000001,0.5552921996989828
18,39,0.30000000000000004,0.5824842721350688
19,39,0.5,0.5116379261016846
20,39,0.1,0.5526758124158759
21,39,0.9,0.6746575176512448
22,39,0.1,0.5483876857536415
23,39,0.7,0.5130398273468018
24,39,0.2,0.5217998296058116
25,39,0.9,0.6426279939072107
26,39,0.8,0.44578259135352805
27,39,0.8,0.5109679698944092
28,39,0.30000000000000004,0.6057387745178071
29,39,1.0,0.5206748557044009
30,39,0.5,0.6472841136458651
31,39,0.7,0.4297449588775635
32,39,0.6000000000000001,0.6559701236581164
33,39,0.2,0.6086134676821526
34,39,0.30000000000000004,0.530964667727794
35,39,0.8,0.5188930034637451
36,39,0.9,0.6474003344697142
37,39,0.5,0.6616565096802213
38,39,0.30000000000000004,0.5638661969330103
0,40,0.3,0.6050708293914795
